
-------------------------------------------------------------------------------
eosDaniela/eosSLy4,  MDIVxSDIV=151x301,  accuracy=1e-06
-------------------------------------------------------------------------------
   rho_c        M         M_0         R         Omega      Omega_p       T/W           C*J/GM_s^2      I        h_plus       h_minus       Z_p      Z_b        Z_f       omega_c/Omega   r_e     r_ratio     Omega_pa    Omega+    u_phi    r_plus     r_minus    exp_gamma_eq    exp_gamma_plus    exp_gamma_minus    conv_rad    conv_plus    conv_minus  chi    q    Mgeom    M2_geom   Jgeom   S3_geom    M2_asy    M2    S3_asy    S3    B0_geom    B0/M^2    M2^GH_geom   S3^GH_geom   M4_geom   M4_asy^GH_geom   B2/M^4   S5_geom  B2_asy/M^4   M4_asy_geom   S5_asy_geom  M4_geom_2points  M4_geom_3points  M4_geom_4points
-------------------------------------------------------------------------------
9.47690e+14 1.56138e+00 1.72049e+00 1.36979e+01 6.15062e-01 9.02166e-01 7.57878e-02 1.34446e+00 1.92107e+00 0.00000e+00 5.65289e+00 2.97628e-01 7.67285e-01 -1.35157e-01 4.88710e-01 1.11944e+01 7.36260e-01 9.02166e-01 9.02166e-01 4.92129e+00 0.00000e+00 1.69316e+01 9.90589e-01 1.00000e+00 9.95952e-01 1.22364e+00 1.00000e+00 1.14288e+00 5.51482e-01 -1.17672e+00 2.30360e+00 -1.43746e+01 2.92647e+00 -3.59462e+01 -1.93729e+02 -1.93596e+02 -1.45244e+00 -1.45134e+00 -1.14710e+00 -2.16167e-01 -1.49261e+01 -3.72072e+01 2.42459e+02 2.91385e+02 1.31486e-01 -2.03400e+04 6.75792e+05 2.79650e+02 -2.53253e+08 2.18202e+02 2.16515e+02 2.15926e+02 
---------------------------------------------------------------------------------------------
-------------------------------------------------------------------------------
r/(r+r_e)  cos(theta)     rho        gamma      alpha      omega     pressure   Omega
3.3330000e-01 8.6666667e-02 -7.1761290e-01 -3.2883572e-02 3.3878878e-01 2.1985458e-01 4.1867521e+34 6.1506178e-01
3.3330000e-01 9.3333333e-02 -7.1755334e-01 -3.2877273e-02 3.3876721e-01 2.1982431e-01 4.1838996e+34 6.1506178e-01
3.3330000e-01 1.0000000e-01 -7.1748940e-01 -3.2870512e-02 3.3874406e-01 2.1979180e-01 4.1808374e+34 6.1506178e-01
3.3330000e-01 1.0666667e-01 -7.1742106e-01 -3.2863289e-02 3.3871932e-01 2.1975705e-01 4.1775655e+34 6.1506178e-01
3.3330000e-01 1.1333333e-01 -7.1734833e-01 -3.2855606e-02 3.3869299e-01 2.1972007e-01 4.1740845e+34 6.1506178e-01
3.3330000e-01 1.2000000e-01 -7.1727122e-01 -3.2847463e-02 3.3866509e-01 2.1968085e-01 4.1703947e+34 6.1506178e-01
3.3330000e-01 1.2666667e-01 -7.1718973e-01 -3.2838862e-02 3.3863561e-01 2.1963939e-01 4.1664963e+34 6.1506178e-01
3.3330000e-01 1.3333333e-01 -7.1710386e-01 -3.2829803e-02 3.3860455e-01 2.1959571e-01 4.1623898e+34 6.1506178e-01
3.3330000e-01 1.4000000e-01 -7.1701362e-01 -3.2820286e-02 3.3857192e-01 2.1954979e-01 4.1580756e+34 6.1506178e-01
3.3330000e-01 1.4666667e-01 -7.1691901e-01 -3.2810314e-02 3.3853771e-01 2.1950164e-01 4.1535540e+34 6.1506178e-01
3.3330000e-01 1.5333333e-01 -7.1682004e-01 -3.2799887e-02 3.3850193e-01 2.1945126e-01 4.1488256e+34 6.1506178e-01
3.3330000e-01 1.6000000e-01 -7.1671671e-01 -3.2789006e-02 3.3846457e-01 2.1939865e-01 4.1438907e+34 6.1506178e-01
3.3330000e-01 1.6666667e-01 -7.1660902e-01 -3.2777672e-02 3.3842565e-01 2.1934382e-01 4.1387498e+34 6.1506178e-01
3.3330000e-01 1.7333333e-01 -7.1649699e-01 -3.2765885e-02 3.3838515e-01 2.1928676e-01 4.1334033e+34 6.1506178e-01
3.3330000e-01 1.8000000e-01 -7.1638061e-01 -3.2753647e-02 3.3834308e-01 2.1922748e-01 4.1278518e+34 6.1506178e-01
3.3330000e-01 1.8666667e-01 -7.1625989e-01 -3.2740958e-02 3.3829944e-01 2.1916598e-01 4.1220957e+34 6.1506178e-01
3.3330000e-01 1.9333333e-01 -7.1613484e-01 -3.2727820e-02 3.3825424e-01 2.1910225e-01 4.1161357e+34 6.1506178e-01
3.3330000e-01 2.0000000e-01 -7.1600545e-01 -3.2714233e-02 3.3820746e-01 2.1903631e-01 4.1099721e+34 6.1506178e-01
3.3330000e-01 2.0666667e-01 -7.1587175e-01 -3.2700198e-02 3.3815911e-01 2.1896816e-01 4.1036056e+34 6.1506178e-01
3.3330000e-01 2.1333333e-01 -7.1573373e-01 -3.2685716e-02 3.3810919e-01 2.1889778e-01 4.0970366e+34 6.1506178e-01
3.3330000e-01 2.2000000e-01 -7.1559139e-01 -3.2670788e-02 3.3805771e-01 2.1882520e-01 4.0902660e+34 6.1506178e-01
3.3330000e-01 2.2666667e-01 -7.1544476e-01 -3.2655415e-02 3.3800465e-01 2.1875041e-01 4.0832941e+34 6.1506178e-01
3.3330000e-01 2.3333333e-01 -7.1529382e-01 -3.2639597e-02 3.3795002e-01 2.1867340e-01 4.0761216e+34 6.1506178e-01
3.3330000e-01 2.4000000e-01 -7.1513859e-01 -3.2623337e-02 3.3789382e-01 2.1859419e-01 4.0687492e+34 6.1506178e-01
3.3330000e-01 2.4666667e-01 -7.1497907e-01 -3.2606634e-02 3.3783606e-01 2.1851278e-01 4.0611775e+34 6.1506178e-01
3.3330000e-01 2.5333333e-01 -7.1481528e-01 -3.2589490e-02 3.3777672e-01 2.1842916e-01 4.0534073e+34 6.1506178e-01
3.3330000e-01 2.6000000e-01 -7.1464721e-01 -3.2571906e-02 3.3771582e-01 2.1834335e-01 4.0454391e+34 6.1506178e-01
3.3330000e-01 2.6666667e-01 -7.1447488e-01 -3.2553882e-02 3.3765335e-01 2.1825534e-01 4.0372737e+34 6.1506178e-01
3.3330000e-01 2.7333333e-01 -7.1429829e-01 -3.2535421e-02 3.3758931e-01 2.1816513e-01 4.0289118e+34 6.1506178e-01
3.3330000e-01 2.8000000e-01 -7.1411745e-01 -3.2516523e-02 3.3752371e-01 2.1807273e-01 4.0203542e+34 6.1506178e-01
3.3330000e-01 2.8666667e-01 -7.1393237e-01 -3.2497189e-02 3.3745654e-01 2.1797814e-01 4.0116017e+34 6.1506178e-01
3.3330000e-01 2.9333333e-01 -7.1374306e-01 -3.2477422e-02 3.3738781e-01 2.1788137e-01 4.0026550e+34 6.1506178e-01
3.3330000e-01 3.0000000e-01 -7.1354952e-01 -3.2457221e-02 3.3731752e-01 2.1778241e-01 3.9935150e+34 6.1506178e-01
3.3330000e-01 3.0666667e-01 -7.1335177e-01 -3.2436590e-02 3.3724568e-01 2.1768126e-01 3.9841826e+34 6.1506178e-01
3.3330000e-01 3.1333333e-01 -7.1314981e-01 -3.2415528e-02 3.3717228e-01 2.1757794e-01 3.9746584e+34 6.1506178e-01
3.3330000e-01 3.2000000e-01 -7.1294365e-01 -3.2394039e-02 3.3709733e-01 2.1747245e-01 3.9649435e+34 6.1506178e-01
3.3330000e-01 3.2666667e-01 -7.1273331e-01 -3.2372124e-02 3.3702084e-01 2.1736478e-01 3.9550388e+34 6.1506178e-01
3.3330000e-01 3.3333333e-01 -7.1251879e-01 -3.2349784e-02 3.3694280e-01 2.1725494e-01 3.9449451e+34 6.1506178e-01
3.3330000e-01 3.4000000e-01 -7.1230010e-01 -3.2327021e-02 3.3686322e-01 2.1714293e-01 3.9346634e+34 6.1506178e-01
3.3330000e-01 3.4666667e-01 -7.1207725e-01 -3.2303838e-02 3.3678211e-01 2.1702876e-01 3.9241947e+34 6.1506178e-01
3.3330000e-01 3.5333333e-01 -7.1185026e-01 -3.2280237e-02 3.3669947e-01 2.1691243e-01 3.9135400e+34 6.1506178e-01
3.3330000e-01 3.6000000e-01 -7.1161913e-01 -3.2256219e-02 3.3661530e-01 2.1679394e-01 3.9027002e+34 6.1506178e-01
3.3330000e-01 3.6666667e-01 -7.1138388e-01 -3.2231787e-02 3.3652961e-01 2.1667329e-01 3.8916764e+34 6.1506178e-01
3.3330000e-01 3.7333333e-01 -7.1114451e-01 -3.2206944e-02 3.3644241e-01 2.1655050e-01 3.8804696e+34 6.1506178e-01
3.3330000e-01 3.8000000e-01 -7.1090104e-01 -3.2181691e-02 3.3635370e-01 2.1642556e-01 3.8690808e+34 6.1506178e-01
3.3330000e-01 3.8666667e-01 -7.1065348e-01 -3.2156031e-02 3.3626348e-01 2.1629847e-01 3.8575112e+34 6.1506178e-01
3.3330000e-01 3.9333333e-01 -7.1040185e-01 -3.2129967e-02 3.3617176e-01 2.1616925e-01 3.8457619e+34 6.1506178e-01
3.3330000e-01 4.0000000e-01 -7.1014614e-01 -3.2103501e-02 3.3607854e-01 2.1603788e-01 3.8338339e+34 6.1506178e-01
3.3330000e-01 4.0666667e-01 -7.0988639e-01 -3.2076635e-02 3.3598383e-01 2.1590439e-01 3.8217283e+34 6.1506178e-01
3.3330000e-01 4.1333333e-01 -7.0962259e-01 -3.2049373e-02 3.3588763e-01 2.1576877e-01 3.8094464e+34 6.1506178e-01
3.3330000e-01 4.2000000e-01 -7.0935476e-01 -3.2021717e-02 3.3578995e-01 2.1563102e-01 3.7969892e+34 6.1506178e-01
3.3330000e-01 4.2666667e-01 -7.0908291e-01 -3.1993669e-02 3.3569079e-01 2.1549115e-01 3.7843579e+34 6.1506178e-01
3.3330000e-01 4.3333333e-01 -7.0880706e-01 -3.1965232e-02 3.3559015e-01 2.1534916e-01 3.7715537e+34 6.1506178e-01
3.3330000e-01 4.4000000e-01 -7.0852722e-01 -3.1936409e-02 3.3548804e-01 2.1520506e-01 3.7585778e+34 6.1506178e-01
3.3330000e-01 4.4666667e-01 -7.0824340e-01 -3.1907202e-02 3.3538445e-01 2.1505886e-01 3.7454314e+34 6.1506178e-01
3.3330000e-01 4.5333333e-01 -7.0795561e-01 -3.1877613e-02 3.3527940e-01 2.1491055e-01 3.7321157e+34 6.1506178e-01
3.3330000e-01 4.6000000e-01 -7.0766387e-01 -3.1847646e-02 3.3517288e-01 2.1476013e-01 3.7186319e+34 6.1506178e-01
3.3330000e-01 4.6666667e-01 -7.0736819e-01 -3.1817303e-02 3.3506489e-01 2.1460763e-01 3.7049812e+34 6.1506178e-01
3.3330000e-01 4.7333333e-01 -7.0706858e-01 -3.1786585e-02 3.3495544e-01 2.1445303e-01 3.6911649e+34 6.1506178e-01
3.3330000e-01 4.8000000e-01 -7.0676505e-01 -3.1755496e-02 3.3484452e-01 2.1429634e-01 3.6771842e+34 6.1506178e-01
3.3330000e-01 4.8666667e-01 -7.0645763e-01 -3.1724038e-02 3.3473214e-01 2.1413758e-01 3.6630403e+34 6.1506178e-01
3.3330000e-01 4.9333333e-01 -7.0614632e-01 -3.1692213e-02 3.3461830e-01 2.1397673e-01 3.6487345e+34 6.1506178e-01
3.3330000e-01 5.0000000e-01 -7.0583113e-01 -3.1660022e-02 3.3450299e-01 2.1381381e-01 3.6342681e+34 6.1506178e-01
3.3330000e-01 5.0666667e-01 -7.0551208e-01 -3.1627469e-02 3.3438622e-01 2.1364883e-01 3.6196423e+34 6.1506178e-01
3.3330000e-01 5.1333333e-01 -7.0518918e-01 -3.1594556e-02 3.3426798e-01 2.1348178e-01 3.6048585e+34 6.1506178e-01
3.3330000e-01 5.2000000e-01 -7.0486245e-01 -3.1561284e-02 3.3414828e-01 2.1331267e-01 3.5899179e+34 6.1506178e-01
3.3330000e-01 5.2666667e-01 -7.0453190e-01 -3.1527655e-02 3.3402713e-01 2.1314151e-01 3.5748219e+34 6.1506178e-01
3.3330000e-01 5.3333333e-01 -7.0419755e-01 -3.1493671e-02 3.3390451e-01 2.1296830e-01 3.5595718e+34 6.1506178e-01
3.3330000e-01 5.4000000e-01 -7.0385940e-01 -3.1459335e-02 3.3378043e-01 2.1279305e-01 3.5441688e+34 6.1506178e-01
3.3330000e-01 5.4666667e-01 -7.0351747e-01 -3.1424648e-02 3.3365489e-01 2.1261576e-01 3.5286145e+34 6.1506178e-01
3.3330000e-01 5.5333333e-01 -7.0317179e-01 -3.1389613e-02 3.3352790e-01 2.1243643e-01 3.5129101e+34 6.1506178e-01
3.3330000e-01 5.6000000e-01 -7.0282235e-01 -3.1354231e-02 3.3339945e-01 2.1225508e-01 3.4970570e+34 6.1506178e-01
3.3330000e-01 5.6666667e-01 -7.0246918e-01 -3.1318504e-02 3.3326956e-01 2.1207170e-01 3.4810567e+34 6.1506178e-01
3.3330000e-01 5.7333333e-01 -7.0211230e-01 -3.1282435e-02 3.3313822e-01 2.1188631e-01 3.4649105e+34 6.1506178e-01
3.3330000e-01 5.8000000e-01 -7.0175171e-01 -3.1246026e-02 3.3300545e-01 2.1169890e-01 3.4486198e+34 6.1506178e-01
3.3330000e-01 5.8666667e-01 -7.0138744e-01 -3.1209279e-02 3.3287124e-01 2.1150948e-01 3.4321863e+34 6.1506178e-01
3.3330000e-01 5.9333333e-01 -7.0101950e-01 -3.1172197e-02 3.3273560e-01 2.1131806e-01 3.4156113e+34 6.1506178e-01
3.3330000e-01 6.0000000e-01 -7.0064790e-01 -3.1134782e-02 3.3259855e-01 2.1112465e-01 3.3988963e+34 6.1506178e-01
3.3330000e-01 6.0666667e-01 -7.0027268e-01 -3.1097037e-02 3.3246009e-01 2.1092925e-01 3.3820429e+34 6.1506178e-01
3.3330000e-01 6.1333333e-01 -6.9989383e-01 -3.1058965e-02 3.3232023e-01 2.1073186e-01 3.3650526e+34 6.1506178e-01
3.3330000e-01 6.2000000e-01 -6.9951139e-01 -3.1020570e-02 3.3217898e-01 2.1053249e-01 3.3479269e+34 6.1506178e-01
3.3330000e-01 6.2666667e-01 -6.9912536e-01 -3.0981854e-02 3.3203635e-01 2.1033115e-01 3.3306675e+34 6.1506178e-01
3.3330000e-01 6.3333333e-01 -6.9873577e-01 -3.0942821e-02 3.3189234e-01 2.1012784e-01 3.3132759e+34 6.1506178e-01
3.3330000e-01 6.4000000e-01 -6.9834264e-01 -3.0903475e-02 3.3174698e-01 2.0992257e-01 3.2957538e+34 6.1506178e-01
3.3330000e-01 6.4666667e-01 -6.9794597e-01 -3.0863819e-02 3.3160027e-01 2.0971534e-01 3.2781027e+34 6.1506178e-01
3.3330000e-01 6.5333333e-01 -6.9754581e-01 -3.0823857e-02 3.3145222e-01 2.0950616e-01 3.2603244e+34 6.1506178e-01
3.3330000e-01 6.6000000e-01 -6.9714215e-01 -3.0783594e-02 3.3130284e-01 2.0929505e-01 3.2424205e+34 6.1506178e-01
3.3330000e-01 6.6666667e-01 -6.9673502e-01 -3.0743034e-02 3.3115214e-01 2.0908199e-01 3.2243927e+34 6.1506178e-01
3.3330000e-01 6.7333333e-01 -6.9632444e-01 -3.0702181e-02 3.3100012e-01 2.0886701e-01 3.2062426e+34 6.1506178e-01
3.3330000e-01 6.8000000e-01 -6.9591042e-01 -3.0661039e-02 3.3084680e-01 2.0865010e-01 3.1879720e+34 6.1506178e-01
3.3330000e-01 6.8666667e-01 -6.9549300e-01 -3.0619614e-02 3.3069217e-01 2.0843128e-01 3.1695824e+34 6.1506178e-01
3.3330000e-01 6.9333333e-01 -6.9507218e-01 -3.0577908e-02 3.3053625e-01 2.0821055e-01 3.1510757e+34 6.1506178e-01
3.3330000e-01 7.0000000e-01 -6.9464798e-01 -3.0535927e-02 3.3037903e-01 2.0798791e-01 3.1324534e+34 6.1506178e-01
3.3330000e-01 7.0666667e-01 -6.9422042e-01 -3.0493674e-02 3.3022051e-01 2.0776339e-01 3.1137173e+34 6.1506178e-01
3.3330000e-01 7.1333333e-01 -6.9378952e-01 -3.0451154e-02 3.3006070e-01 2.0753697e-01 3.0948690e+34 6.1506178e-01
3.3330000e-01 7.2000000e-01 -6.9335530e-01 -3.0408370e-02 3.2989959e-01 2.0730868e-01 3.0759103e+34 6.1506178e-01
3.3330000e-01 7.2666667e-01 -6.9291777e-01 -3.0365325e-02 3.2973718e-01 2.0707851e-01 3.0568427e+34 6.1506178e-01
3.3330000e-01 7.3333333e-01 -6.9247696e-01 -3.0322023e-02 3.2957346e-01 2.0684647e-01 3.0376680e+34 6.1506178e-01
3.3330000e-01 7.4000000e-01 -6.9203287e-01 -3.0278467e-02 3.2940843e-01 2.0661258e-01 3.0183876e+34 6.1506178e-01
3.3330000e-01 7.4666667e-01 -6.9158553e-01 -3.0234658e-02 3.2924207e-01 2.0637683e-01 2.9990034e+34 6.1506178e-01
3.3330000e-01 7.5333333e-01 -6.9113495e-01 -3.0190599e-02 3.2907438e-01 2.0613924e-01 2.9795169e+34 6.1506178e-01
3.3330000e-01 7.6000000e-01 -6.9068115e-01 -3.0146291e-02 3.2890535e-01 2.0589981e-01 2.9599297e+34 6.1506178e-01
3.3330000e-01 7.6666667e-01 -6.9022414e-01 -3.0101735e-02 3.2873499e-01 2.0565856e-01 2.9402435e+34 6.1506178e-01
3.3330000e-01 7.7333333e-01 -6.8976394e-01 -3.0056932e-02 3.2856327e-01 2.0541548e-01 2.9204597e+34 6.1506178e-01
3.3330000e-01 7.8000000e-01 -6.8930057e-01 -3.0011882e-02 3.2839020e-01 2.0517058e-01 2.9005802e+34 6.1506178e-01
3.3330000e-01 7.8666667e-01 -6.8883404e-01 -2.9966586e-02 3.2821578e-01 2.0492388e-01 2.8806064e+34 6.1506178e-01
3.3330000e-01 7.9333333e-01 -6.8836438e-01 -2.9921043e-02 3.2804001e-01 2.0467537e-01 2.8605401e+34 6.1506178e-01
3.3330000e-01 8.0000000e-01 -6.8789160e-01 -2.9875252e-02 3.2786290e-01 2.0442506e-01 2.8403829e+34 6.1506178e-01
3.3330000e-01 8.0666667e-01 -6.8741572e-01 -2.9829215e-02 3.2768445e-01 2.0417297e-01 2.8201365e+34 6.1506178e-01
3.3330000e-01 8.1333333e-01 -6.8693676e-01 -2.9782931e-02 3.2750470e-01 2.0391910e-01 2.7998026e+34 6.1506178e-01
3.3330000e-01 8.2000000e-01 -6.8645474e-01 -2.9736400e-02 3.2732364e-01 2.0366345e-01 2.7793830e+34 6.1506178e-01
3.3330000e-01 8.2666667e-01 -6.8596968e-01 -2.9689626e-02 3.2714132e-01 2.0340603e-01 2.7588795e+34 6.1506178e-01
3.3330000e-01 8.3333333e-01 -6.8548160e-01 -2.9642608e-02 3.2695775e-01 2.0314684e-01 2.7382941e+34 6.1506178e-01
3.3330000e-01 8.4000000e-01 -6.8499053e-01 -2.9595352e-02 3.2677298e-01 2.0288591e-01 2.7176285e+34 6.1506178e-01
3.3330000e-01 8.4666667e-01 -6.8449650e-01 -2.9547862e-02 3.2658703e-01 2.0262323e-01 2.6968849e+34 6.1506178e-01
3.3330000e-01 8.5333333e-01 -6.8399952e-01 -2.9500144e-02 3.2639995e-01 2.0235881e-01 2.6760653e+34 6.1506178e-01
3.3330000e-01 8.6000000e-01 -6.8349962e-01 -2.9452207e-02 3.2621175e-01 2.0209266e-01 2.6551717e+34 6.1506178e-01
3.3330000e-01 8.6666667e-01 -6.8299682e-01 -2.9404059e-02 3.2602249e-01 2.0182480e-01 2.6342063e+34 6.1506178e-01
3.3330000e-01 8.7333333e-01 -6.8249116e-01 -2.9355713e-02 3.2583217e-01 2.0155523e-01 2.6131712e+34 6.1506178e-01
3.3330000e-01 8.8000000e-01 -6.8198264e-01 -2.9307181e-02 3.2564081e-01 2.0128396e-01 2.5920686e+34 6.1506178e-01
3.3330000e-01 8.8666667e-01 -6.8147129e-01 -2.9258476e-02 3.2544842e-01 2.0101101e-01 2.5709005e+34 6.1506178e-01
3.3330000e-01 8.9333333e-01 -6.8095712e-01 -2.9209614e-02 3.2525496e-01 2.0073639e-01 2.5496690e+34 6.1506178e-01
3.3330000e-01 9.0000000e-01 -6.8044015e-01 -2.9160606e-02 3.2506041e-01 2.0046011e-01 2.5283759e+34 6.1506178e-01
3.3330000e-01 9.0666667e-01 -6.7992037e-01 -2.9111464e-02 3.2486469e-01 2.0018218e-01 2.5070229e+34 6.1506178e-01
3.3330000e-01 9.1333333e-01 -6.7939778e-01 -2.9062194e-02 3.2466774e-01 1.9990263e-01 2.4856113e+34 6.1506178e-01
3.3330000e-01 9.2000000e-01 -6.7887237e-01 -2.9012795e-02 3.2446942e-01 1.9962146e-01 2.4641422e+34 6.1506178e-01
3.3330000e-01 9.2666667e-01 -6.7834412e-01 -2.8963256e-02 3.2426962e-01 1.9933868e-01 2.4426160e+34 6.1506178e-01
3.3330000e-01 9.3333333e-01 -6.7781299e-01 -2.8913550e-02 3.2406819e-01 1.9905430e-01 2.4210325e+34 6.1506178e-01
3.3330000e-01 9.4000000e-01 -6.7727892e-01 -2.8863631e-02 3.2386497e-01 1.9876832e-01 2.3993907e+34 6.1506178e-01
3.3330000e-01 9.4666667e-01 -6.7674187e-01 -2.8813422e-02 3.2365984e-01 1.9848073e-01 2.3776888e+34 6.1506178e-01
3.3330000e-01 9.5333333e-01 -6.7620175e-01 -2.8762811e-02 3.2345272e-01 1.9819151e-01 2.3559238e+34 6.1506178e-01
3.3330000e-01 9.6000000e-01 -6.7565848e-01 -2.8711640e-02 3.2324361e-01 1.9790063e-01 2.3340914e+34 6.1506178e-01
3.3330000e-01 9.6666667e-01 -6.7511196e-01 -2.8659689e-02 3.2303264e-01 1.9760802e-01 2.3121854e+34 6.1506178e-01
3.3330000e-01 9.7333333e-01 -6.7456209e-01 -2.8606663e-02 3.2282018e-01 1.9731361e-01 2.2901979e+34 6.1506178e-01
3.3330000e-01 9.8000000e-01 -6.7400876e-01 -2.8552172e-02 3.2260688e-01 1.9701726e-01 2.2681186e+34 6.1506178e-01
3.3330000e-01 9.8666667e-01 -6.7345188e-01 -2.8495709e-02 3.2239385e-01 1.9671882e-01 2.2459353e+34 6.1506178e-01
3.3330000e-01 9.9333333e-01 -6.7289138e-01 -2.8436625e-02 3.2218332e-01 1.9641806e-01 2.2236325e+34 6.1506178e-01
3.3330000e-01 1.0000000e+00 -6.7232721e-01 -2.8374098e-02 3.2197656e-01 1.9611467e-01 2.2011921e+34 6.1506178e-01
3.3663300e-01 0.0000000e+00 -7.1309384e-01 -3.2341024e-02 3.3671319e-01 2.1785272e-01 4.0604324e+34 6.1506178e-01
3.3663300e-01 6.6666667e-03 -7.1309159e-01 -3.2340788e-02 3.3671203e-01 2.1785157e-01 4.0603256e+34 6.1506178e-01
3.3663300e-01 1.3333333e-02 -7.1308483e-01 -3.2340081e-02 3.3670960e-01 2.1784812e-01 4.0600051e+34 6.1506178e-01
3.3663300e-01 2.0000000e-02 -7.1307356e-01 -3.2338903e-02 3.3670550e-01 2.1784236e-01 4.0594709e+34 6.1506178e-01
3.3663300e-01 2.6666667e-02 -7.1305780e-01 -3.2337254e-02 3.3669976e-01 2.1783430e-01 4.0587232e+34 6.1506178e-01
3.3663300e-01 3.3333333e-02 -7.1303752e-01 -3.2335135e-02 3.3669239e-01 2.1782394e-01 4.0577620e+34 6.1506178e-01
3.3663300e-01 4.0000000e-02 -7.1301275e-01 -3.2332545e-02 3.3668338e-01 2.1781128e-01 4.0565875e+34 6.1506178e-01
3.3663300e-01 4.6666667e-02 -7.1298347e-01 -3.2329485e-02 3.3667274e-01 2.1779631e-01 4.0551997e+34 6.1506178e-01
3.3663300e-01 5.3333333e-02 -7.1294969e-01 -3.2325956e-02 3.3666047e-01 2.1777904e-01 4.0535987e+34 6.1506178e-01
3.3663300e-01 6.0000000e-02 -7.1291142e-01 -3.2321957e-02 3.3664656e-01 2.1775948e-01 4.0517849e+34 6.1506178e-01
3.3663300e-01 6.6666667e-02 -7.1286865e-01 -3.2317491e-02 3.3663102e-01 2.1773761e-01 4.0497583e+34 6.1506178e-01
3.3663300e-01 7.3333333e-02 -7.1282139e-01 -3.2312557e-02 3.3661386e-01 2.1771344e-01 4.0475191e+34 6.1506178e-01
3.3663300e-01 8.0000000e-02 -7.1276964e-01 -3.2307155e-02 3.3659507e-01 2.1768698e-01 4.0450677e+34 6.1506178e-01
3.3663300e-01 8.6666667e-02 -7.1271340e-01 -3.2301288e-02 3.3657465e-01 2.1765821e-01 4.0424043e+34 6.1506178e-01
3.3663300e-01 9.3333333e-02 -7.1265268e-01 -3.2294955e-02 3.3655261e-01 2.1762715e-01 4.0395291e+34 6.1506178e-01
3.3663300e-01 1.0000000e-01 -7.1258747e-01 -3.2288158e-02 3.3652895e-01 2.1759379e-01 4.0364425e+34 6.1506178e-01
3.3663300e-01 1.0666667e-01 -7.1251779e-01 -3.2280896e-02 3.3650368e-01 2.1755814e-01 4.0331447e+34 6.1506178e-01
3.3663300e-01 1.1333333e-01 -7.1244364e-01 -3.2273172e-02 3.3647679e-01 2.1752019e-01 4.0296361e+34 6.1506178e-01
3.3663300e-01 1.2000000e-01 -7.1236501e-01 -3.2264986e-02 3.3644828e-01 2.1747995e-01 4.0259171e+34 6.1506178e-01
3.3663300e-01 1.2666667e-01 -7.1228192e-01 -3.2256339e-02 3.3641816e-01 2.1743742e-01 4.0219880e+34 6.1506178e-01
3.3663300e-01 1.3333333e-01 -7.1219437e-01 -3.2247232e-02 3.3638643e-01 2.1739259e-01 4.0178492e+34 6.1506178e-01
3.3663300e-01 1.4000000e-01 -7.1210236e-01 -3.2237665e-02 3.3635309e-01 2.1734548e-01 4.0135012e+34 6.1506178e-01
3.3663300e-01 1.4666667e-01 -7.1200590e-01 -3.2227640e-02 3.3631814e-01 2.1729608e-01 4.0089443e+34 6.1506178e-01
3.3663300e-01 1.5333333e-01 -7.1190499e-01 -3.2217158e-02 3.3628159e-01 2.1724439e-01 4.0041790e+34 6.1506178e-01
3.3663300e-01 1.6000000e-01 -7.1179964e-01 -3.2206220e-02 3.3624342e-01 2.1719042e-01 3.9992057e+34 6.1506178e-01
3.3663300e-01 1.6666667e-01 -7.1168985e-01 -3.2194826e-02 3.3620366e-01 2.1713416e-01 3.9940250e+34 6.1506178e-01
3.3663300e-01 1.7333333e-01 -7.1157562e-01 -3.2182978e-02 3.3616229e-01 2.1707562e-01 3.9886373e+34 6.1506178e-01
3.3663300e-01 1.8000000e-01 -7.1145697e-01 -3.2170676e-02 3.3611931e-01 2.1701480e-01 3.9830431e+34 6.1506178e-01
3.3663300e-01 1.8666667e-01 -7.1133390e-01 -3.2157921e-02 3.3607473e-01 2.1695170e-01 3.9772430e+34 6.1506178e-01
3.3663300e-01 1.9333333e-01 -7.1120640e-01 -3.2144715e-02 3.3602855e-01 2.1688633e-01 3.9712374e+34 6.1506178e-01
3.3663300e-01 2.0000000e-01 -7.1107450e-01 -3.2131058e-02 3.3598076e-01 2.1681868e-01 3.9650271e+34 6.1506178e-01
3.3663300e-01 2.0666667e-01 -7.1093820e-01 -3.2116952e-02 3.3593138e-01 2.1674876e-01 3.9586124e+34 6.1506178e-01
3.3663300e-01 2.1333333e-01 -7.1079749e-01 -3.2102396e-02 3.3588039e-01 2.1667656e-01 3.9519941e+34 6.1506178e-01
3.3663300e-01 2.2000000e-01 -7.1065239e-01 -3.2087393e-02 3.3582779e-01 2.1660210e-01 3.9451727e+34 6.1506178e-01
3.3663300e-01 2.2666667e-01 -7.1050290e-01 -3.2071943e-02 3.3577360e-01 2.1652537e-01 3.9381489e+34 6.1506178e-01
3.3663300e-01 2.3333333e-01 -7.1034904e-01 -3.2056046e-02 3.3571780e-01 2.1644638e-01 3.9309233e+34 6.1506178e-01
3.3663300e-01 2.4000000e-01 -7.1019080e-01 -3.2039705e-02 3.3566040e-01 2.1636512e-01 3.9234965e+34 6.1506178e-01
3.3663300e-01 2.4666667e-01 -7.1002820e-01 -3.2022920e-02 3.3560139e-01 2.1628161e-01 3.9158694e+34 6.1506178e-01
